year,unit,gas,latitude,longitude,draw,value
1923.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,988.8201162472833
1924.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,994.1957227068488
1925.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,998.3291775370826
1926.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1003.4429238841403
1927.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1007.2483376356831
1928.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1010.7062179700006
1929.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1016.1633024921175
1930.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1022.5856065257904
1931.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1028.1611606587612
1932.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1033.8386210350873
1933.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1039.59830286738
1934.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1044.5228088520234
1935.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1049.4896912073068
1936.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1055.0743732581518
1937.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1060.0235633178381
1938.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1065.0615640312253
1939.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1069.3721481751418
1940.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1072.3285789403017
1941.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1076.4389298615279
1942.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1080.3462853946444
1943.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1083.9830190768116
1944.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1088.0589515620704
1945.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1092.4699363848254
1946.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1097.0861439225846
1947.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1102.187664363284
1948.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1105.4764437109698
1949.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1111.0432518684538
1950.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1115.6792898389976
1951.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1120.5530896518612
1952.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1127.6354986182414
1953.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1136.4326061001047
1954.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1147.029663851019
1955.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1158.6474857053254
1956.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1172.2973434003216
1957.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1184.5599753794959
1958.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1193.9307167626685
1959.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1201.3190979727078
1960.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1211.7356281920802
1961.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1223.1242913892493
1962.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1236.8492924680468
1963.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1251.1560282147257
1964.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1264.501290107204
1965.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1279.4740447534714
1966.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1294.3801728523104
1967.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1308.2052159893792
1968.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1323.1349359264132
1969.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1342.6540544817108
1970.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1359.7260053411155
1971.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1377.499145830574
1972.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1394.5022635182104
1973.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1408.846317061063
1974.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1425.6843950464172
1975.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1442.569149395982
1976.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1459.11185251375
1977.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1475.7438605433845
1978.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1493.410004556601
1979.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1510.9465327210783
1980.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1529.7114591679783
1981.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1547.0149545733584
1982.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1562.83848423959
1983.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1579.046718156198
1984.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1594.4392278436571
1985.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1609.1725368180778
1986.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1623.5829462708207
1987.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1636.8870344276074
1988.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1648.6337060499936
1989.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1659.515069625806
1990.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1667.1870631590718
1991.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1675.5675577116199
1992.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1683.069977266714
1993.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1689.4441323364154
1994.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1695.4768814579584
1995.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1700.8025462138921
1996.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1705.8237435537158
1997.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,1711.1413739923737
